Curso,Codigo,Nota_Real,Nota_Simulada,Erro
Secretariado de Administração,3186-L116,103.2,105.0,1.8
Contabilidade,3241-9056,124.8,122.8,-2.0
Gestão de Empresas,3241-9152,109.9,95.0,-14.9
Gestão de Recursos Humanos e Comportamento Organizacional,3241-9640,126.3,123.5,-2.8
Turismo e Gestão do Património Cultural,3241-L207,121.9,122.5,0.6
Engenharia Eletrotécnica e de Computadores,3242-9112,,97.8,
Engenharia Informática,3242-9119,109.1,106.0,-3.1
Conservação e Restauro,3242-9380,134.4,136.0,1.6
Design e Tecnologia das Artes Gráficas,3242-9644,120.9,121.5,0.6
Fotografia,3242-9645,122.0,119.5,-2.5
Tecnologia Química,3242-L142,132.0,131.5,-0.5
Gestão da Edificação e Obras,3242-L186,,96.0,
Engenharia Mecânica,3243-9123,,97.0,
Informática e Tecnologias Multimédia,3243-L143,175.1,200.0,24.9
Computação e Logística,3243-L211,,96.5,
Comunicação Social: Jornalismo e Comunicação Empresarial,3243-L297,120.4,116.5,-3.9
Design,3331-9069,146.2,145.0,-1.2
Multimédia,3331-9213,173.2,196.5,23.3
Fotografia,3331-9645,157.8,160.0,2.2
Cinema e Audiovisual,3331-9713,154.9,181.5,26.6
Tecnologias e Sistemas de Informação para a Web,3331-L071,119.1,119.0,-0.1
Desenho,5402-8399,172.5,200.0,27.5
Artes Plásticas,5402-9007,166.5,197.0,30.5
Design de Comunicação,5402-9070,175.0,200.0,25.0
Serviço Social (regime pós-laboral),6800-8014,144.5,144.5,0.0
Finanças e Contabilidade,6800-8029,158.0,160.0,2.0
Sociologia (regime pós-laboral),6800-8109,134.0,134.5,0.5
Informática e Gestão de Empresas (regime pós-laboral),6800-8366,147.0,146.2,-0.8
Ciência Política,6800-9019,161.5,161.0,-0.5
Economia,6800-9081,161.8,161.2,-0.6
Engenharia de Telecomunicações e Informática,6800-9098,131.8,126.8,-5.0
Engenharia Informática,6800-9119,162.0,162.8,0.8
Gestão,6800-9147,165.5,163.5,-2.0
Gestão de Marketing,6800-9156,162.0,162.5,0.5
Gestão de Recursos Humanos,6800-9157,171.5,193.0,21.5
Informática e Gestão de Empresas,6800-9189,158.3,159.5,1.2
Psicologia,6800-9219,175.0,197.5,22.5
Serviço Social,6800-9238,154.0,184.0,30.0
Sociologia,6800-9240,154.0,158.0,4.0
Arquitetura,6800-9257,154.0,155.0,1.0
Antropologia,6800-9448,141.0,141.5,0.5
Engenharia Informática (regime pós-laboral),6800-9885,145.0,145.0,0.0
História Moderna e Contemporânea,6800-9927,144.5,143.5,-1.0
Gestão Industrial e Logística,6800-L030,155.0,155.0,0.0
Ciência de Dados,6800-L188,159.8,162.2,2.4
Ciência de Dados (regime pós-laboral),6800-L189,146.6,146.8,0.2
Tecnologias Digitais e Automação,6810-L273,133.6,130.8,-2.8
"Política, Economia e Sociedade",6810-L274,152.4,183.0,30.6
Tecnologias Digitais e Inteligência Artificial,6810-L277,148.6,145.0,-3.6
Desenvolvimento de Software e Aplicações,6810-L278,143.6,141.2,-2.4
Tecnologias Digitais e Gestão,6810-L280,157.4,159.5,2.1
Tecnologias Digitais Educativas,6810-L281,140.4,136.5,-3.9
Tecnologias Digitais e Saúde,6810-L282,137.6,134.0,-3.6
"Tecnologias Digitais, Edifícios e Construção Sustentável",6810-L311,118.4,115.5,-2.9
Enfermagem,7001-9500,149.6,147.0,-2.6
Enfermagem,7002-9500,150.6,143.0,-7.6
Enfermagem,7003-9500,158.5,149.0,-9.5
Terapia Ocupacional,7005-8138,122.8,119.0,-3.8
Enfermagem,7005-9500,139.3,136.5,-2.8
Enfermagem,7010-9500,157.0,149.0,-8.0
Dietética e Nutrição,7015-8149,116.0,117.0,1.0
Enfermagem,7015-9500,143.0,139.0,-4.0
Enfermagem (entrada no 2.º semestre),7015-9501,113.7,105.5,-8.2
Fisioterapia,7015-9504,151.6,153.5,1.9
Farmácia,7015-9549,121.0,122.5,1.5
Gerontologia,7015-9833,143.9,146.5,2.6
Ciências Biomédicas Laboratoriais,7015-L068,119.8,116.5,-3.3
Enfermagem,7020-9500,140.3,139.0,-1.3
Fisioterapia,7020-9504,156.4,153.5,-2.9
Imagem Médica e Radioterapia,7020-L066,140.4,138.5,-1.9
Fisiologia Clínica,7020-L067,145.3,142.5,-2.8
Ciências Biomédicas Laboratoriais,7020-L068,144.8,145.5,0.7
Enfermagem,7030-9500,143.2,143.0,-0.2
Dietética e Nutrição,7035-8149,135.6,134.0,-1.6
Enfermagem,7035-9500,150.8,149.5,-1.3
Fisioterapia,7035-9504,158.2,190.5,32.3
Farmácia,7035-9549,138.2,138.0,-0.2
Imagem Médica e Radioterapia,7035-L066,139.4,139.0,-0.4
Ciências Biomédicas Laboratoriais,7035-L068,153.4,151.5,-1.9
Enfermagem,7040-9500,134.8,135.5,0.7
Farmácia,7040-9549,120.4,119.0,-1.4
Biotecnologia Medicinal,7040-L101,101.0,99.5,-1.5
Terapia Ocupacional,7045-8138,145.4,148.0,2.6
Dietética e Nutrição,7045-8149,135.8,136.0,0.2
Enfermagem,7045-9500,142.0,139.0,-3.0
Fisioterapia,7045-9504,157.0,159.0,2.0
Terapia da Fala,7045-9890,138.0,135.0,-3.0
Enfermagem,7055-9500,132.1,130.5,-1.6
Higiene Oral,7055-9556,132.2,130.0,-2.2
Enfermagem,7065-9500,139.8,140.5,0.7
Enfermagem,7075-9500,145.0,143.0,-2.0
Enfermagem,7080-9500,145.4,142.5,-2.9
Enfermagem,7085-9500,144.4,144.5,0.1
Enfermagem,7092-9500,130.3,129.5,-0.8
Enfermagem,7093-9500,138.1,135.5,-2.6
Engenharia Informática e de Computadores,7105-9121,133.9,128.5,-5.4
Engenharia de Máquinas Marítimas,7105-9745,121.7,122.5,0.8
Pilotagem,7105-9789,154.2,155.0,0.8
Gestão de Transportes e Logística,7105-9924,138.2,135.5,-2.7
Gestão Portuária,7105-9926,143.1,142.5,-0.6
Engenharia Eletrotécnica Marítima,7105-L118,131.6,127.8,-3.8
Produção Alimentar em Restauração (regime pós-laboral),7110-8011,113.2,113.0,-0.2
Direção e Gestão Hoteleira,7110-9076,151.2,149.0,-2.2
Gestão do Lazer e Animação Turística,7110-9163,150.0,147.8,-2.2
Gestão Turística,7110-9177,145.0,141.5,-3.5
Informação Turística,7110-9183,120.4,119.5,-0.9
Produção Alimentar em Restauração,7110-9217,129.0,129.0,0.0
Direção e Gestão Hoteleira (regime pós-laboral),7110-9875,129.2,128.0,-1.2
Gestão do Lazer e Animação Turística (regime pós-laboral),7110-9995,128.4,127.5,-0.9
Gestão Turística (regime pós-laboral),7110-9996,125.2,123.5,-1.7
Audiologia,7210-8141,130.2,129.5,-0.7
Dietética e Nutrição,7210-8149,145.0,138.5,-6.5
Fisioterapia,7210-9504,164.4,172.0,7.6
Farmácia,7210-9549,141.8,139.0,-2.8
Saúde Ambiental,7210-9861,112.3,108.5,-3.8
Imagem Médica e Radioterapia,7210-L066,147.0,144.5,-2.5
Fisiologia Clínica,7210-L067,153.2,152.5,-0.7
Ciências Biomédicas Laboratoriais,7210-L068,162.2,178.0,15.8
Dietética e Nutrição,7220-8149,155.7,150.5,-5.2
Ortoprotesia,7220-8152,145.6,145.5,-0.1
Fisioterapia,7220-9504,166.7,181.0,14.3
Farmácia,7220-9549,152.7,151.0,-1.7
Saúde Ambiental,7220-9861,137.5,136.5,-1.0
Imagem Médica e Radioterapia,7220-L066,149.0,147.5,-1.5
Fisiologia Clínica,7220-L067,158.4,178.0,19.6
Ciências Biomédicas Laboratoriais,7220-L068,161.8,160.5,-1.3
Ortóptica e Ciências da Visão,7220-L161,142.1,140.5,-1.6
Terapia Ocupacional,7230-8138,145.0,145.5,0.5
Audiologia,7230-8141,138.3,138.0,-0.3
Ortóptica,7230-8143,138.0,136.0,-2.0
Fisioterapia,7230-9504,167.0,168.0,1.0
Farmácia,7230-9549,150.5,152.0,1.5
Saúde Ambiental,7230-9861,131.0,130.5,-0.5
Terapia da Fala,7230-9890,140.5,139.5,-1.0
Imagem Médica e Radioterapia,7230-L066,143.0,137.0,-6.0
Fisiologia Clínica,7230-L067,153.0,153.5,0.5
Ciências Biomédicas Laboratoriais,7230-L068,164.5,163.0,-1.5
Biotecnologia Medicinal,7230-L101,174.5,173.0,-1.5
Osteopatia,7230-L136,139.8,138.0,-1.8
Saúde Digital,7230-L304,120.0,118.0,-2.0
