Curso,Codigo,Nota_Real,Nota_Simulada,Erro
Tecnologias Digitais e Saúde,6810-L282,140.0,141.0,1.0
"Tecnologias Digitais, Edifícios e Construção Sustentável",6810-L311,142.0,142.2,0.2
Matemática Aplicada e Tecnologias Digitais,6810-L321,144.0,138.5,-5.5
Tecnologias Digitais e Segurança de Informação,6810-L329,147.0,142.0,-5.0
Enfermagem,7002-9500,157.0,153.5,-3.5
Terapia Ocupacional,7005-8138,133.0,137.5,4.5
Enfermagem,7005-9500,144.0,146.0,2.0
Enfermagem,7010-9500,164.0,161.0,-3.0
Dietética e Nutrição,7015-8149,126.0,132.5,6.5
Enfermagem,7015-9500,143.0,144.0,1.0
Enfermagem (entrada no 2.º semestre),7015-9501,129.0,134.5,5.5
Farmácia,7015-9549,130.0,134.0,4.0
Enfermagem,7020-9500,145.0,145.5,0.5
Fisioterapia,7020-9504,156.0,152.5,-3.5
Imagem Médica e Radioterapia,7020-L066,141.0,142.5,1.5
Fisiologia Clínica,7020-L067,141.0,142.5,1.5
Ciências Biomédicas Laboratoriais,7020-L068,137.0,138.0,1.0
Enfermagem,7030-9500,146.0,143.0,-3.0
Dietética e Nutrição,7035-8149,140.0,141.0,1.0
Enfermagem,7035-9500,155.0,155.5,0.5
Fisioterapia,7035-9504,156.0,153.0,-3.0
Farmácia,7035-9549,129.0,132.0,3.0
Imagem Médica e Radioterapia,7035-L066,147.0,148.5,1.5
Ciências Biomédicas Laboratoriais,7035-L068,153.0,148.5,-4.5
Enfermagem,7040-9500,132.0,135.0,3.0
Farmácia,7040-9549,124.0,129.5,5.5
Biotecnologia Medicinal,7040-L101,126.0,131.5,5.5
Terapia Ocupacional,7045-8138,140.0,141.5,1.5
Dietética e Nutrição,7045-8149,138.0,135.0,-3.0
Enfermagem,7045-9500,144.0,140.0,-4.0
Fisioterapia,7045-9504,159.0,162.5,3.5
Terapia da Fala,7045-9890,143.0,144.0,1.0
Enfermagem,7055-9500,132.0,135.0,3.0
Fisioterapia,7055-9504,146.0,146.0,0.0
Higiene Oral,7055-9556,138.0,141.0,3.0
Enfermagem,7065-9500,140.0,141.5,1.5
Enfermagem,7075-9500,146.0,143.0,-3.0
Enfermagem,7080-9500,149.0,145.0,-4.0
Enfermagem,7085-9500,141.0,136.5,-4.5
Enfermagem,7092-9500,146.0,148.0,2.0
Engenharia Informática e de Computadores,7105-9121,138.0,138.5,0.5
Engenharia de Máquinas Marítimas,7105-9745,139.0,142.5,3.5
Pilotagem,7105-9789,167.0,166.0,-1.0
Gestão de Transportes e Logística,7105-9924,143.0,144.0,1.0
Gestão Portuária,7105-9926,149.0,151.0,2.0
Engenharia Eletrotécnica Marítima,7105-L118,148.0,147.8,-0.2
Produção Alimentar em Restauração (regime pós-laboral),7110-8011,121.0,125.5,4.5
Direção e Gestão Hoteleira,7110-9076,158.0,153.5,-4.5
Gestão do Lazer e Animação Turística,7110-9163,156.0,151.5,-4.5
Gestão Turística,7110-9177,147.0,145.5,-1.5
Informação Turística,7110-9183,133.0,134.5,1.5
Produção Alimentar em Restauração,7110-9217,141.0,141.5,0.5
Direção e Gestão Hoteleira (regime pós-laboral),7110-9875,134.0,134.5,0.5
Gestão do Lazer e Animação Turística (regime pós-laboral),7110-9995,140.0,139.5,-0.5
Gestão Turística (regime pós-laboral),7110-9996,132.0,132.5,0.5
Audiologia,7210-8141,135.0,138.5,3.5
Dietética e Nutrição,7210-8149,145.0,145.5,0.5
Fisioterapia,7210-9504,166.0,155.5,-10.5
Farmácia,7210-9549,144.0,144.5,0.5
Saúde Ambiental,7210-9861,127.0,132.0,5.0
Imagem Médica e Radioterapia,7210-L066,160.0,178.0,18.0
Fisiologia Clínica,7210-L067,157.0,157.0,0.0
Ciências Biomédicas Laboratoriais,7210-L068,162.0,153.5,-8.5
Dietética e Nutrição,7220-8149,153.0,148.0,-5.0
Ortoprotesia,7220-8152,144.0,144.0,0.0
Fisioterapia,7220-9504,168.0,155.5,-12.5
Farmácia,7220-9549,152.0,149.5,-2.5
Saúde Ambiental,7220-9861,135.0,136.0,1.0
Imagem Médica e Radioterapia,7220-L066,151.0,150.0,-1.0
Fisiologia Clínica,7220-L067,154.0,148.5,-5.5
Ciências Biomédicas Laboratoriais,7220-L068,165.0,158.5,-6.5
Ortóptica e Ciências da Visão,7220-L161,140.0,140.5,0.5
Terapia Ocupacional,7230-8138,148.0,153.0,5.0
Audiologia,7230-8141,135.0,137.5,2.5
Ortóptica,7230-8143,141.0,141.5,0.5
Fisioterapia,7230-9504,169.0,169.5,0.5
Farmácia,7230-9549,147.0,149.5,2.5
Saúde Ambiental,7230-9861,131.0,133.0,2.0
Terapia da Fala,7230-9890,145.0,146.0,1.0
Imagem Médica e Radioterapia,7230-L066,152.0,156.5,4.5
Fisiologia Clínica,7230-L067,156.0,158.0,2.0
Ciências Biomédicas Laboratoriais,7230-L068,169.0,168.0,-1.0
Biotecnologia Medicinal,7230-L101,175.0,168.5,-6.5
Osteopatia,7230-L136,150.0,150.0,0.0
Saúde Digital,7230-L304,143.0,147.5,4.5
