Curso,Codigo,Nota_Real,Nota_Simulada,Erro
Pilotagem,7105-9789,153.0,153.0,0.0
Gestão de Transportes e Logística,7105-9924,135.9,136.0,0.1
Gestão Portuária,7105-9926,141.5,141.5,0.0
Engenharia Eletrotécnica Marítima,7105-L118,180.0,197.2,17.2
Direção e Gestão Hoteleira,7110-9076,149.4,149.5,0.1
Gestão do Lazer e Animação Turística,7110-9163,147.0,147.0,0.0
Gestão Turística,7110-9177,144.4,144.5,0.1
Informação Turística,7110-9183,126.2,126.2,0.0
Produção Alimentar em Restauração,7110-9217,131.4,131.5,0.1
Audiologia,7210-8141,138.2,95.0,-43.2
Dietética e Nutrição,7210-8149,143.8,95.0,-48.8
Fisioterapia,7210-9504,164.1,164.0,-0.1
Farmácia,7210-9549,146.2,95.0,-51.2
Saúde Ambiental,7210-9861,129.8,129.5,-0.3
Imagem Médica e Radioterapia,7210-L066,150.4,95.0,-55.4
Fisiologia Clínica,7210-L067,153.5,153.5,0.0
Ciências Biomédicas Laboratoriais,7210-L068,166.0,166.0,0.0
Terapia Ocupacional,7230-8138,144.5,144.5,0.0
Audiologia,7230-8141,141.8,141.8,0.0
Ortóptica,7230-8143,143.5,143.5,0.0
Fisioterapia,7230-9504,167.8,167.2,-0.6
Farmácia,7230-9549,150.5,150.5,0.0
Saúde Ambiental,7230-9861,137.0,137.0,0.0
Terapia da Fala,7230-9890,143.5,143.5,0.0
Imagem Médica e Radioterapia,7230-L066,154.0,154.0,0.0
Fisiologia Clínica,7230-L067,159.0,158.8,-0.2
Ciências Biomédicas Laboratoriais,7230-L068,173.5,173.2,-0.3
Biotecnologia Medicinal,7230-L101,180.5,187.5,7.0
Osteopatia,7230-L136,146.3,146.0,-0.3
